CONGLOME,VIVIENDA,HOGAR,UBIGEO,P101,P102,P1172.02,P207,P208A,P301A,MIEPERHO,Pobre_energético,ESTRATO,ingreso_pc_mensual,inseguridad_alimentaria,sexo_mujer,educacion_basica_completa,material_pared,estrato3,ingreso_pc_z,gasto_elec_z
18643,79,11,160108,1,1,0,1,48,10,4,0,2,1279.6598307291667,1,0,1,Duradero,Urbano,0.34391570967767626,-0.7424166943750715
18643,175,11,160108,1,1,146,1,67,10,3,0,2,2129.157986111111,0,0,1,Duradero,Urbano,1.1771291214427944,1.8702696006132304
18653,24,11,160108,1,9,21,2,28,5,4,1,2,675.2156575520834,1,1,0,Precario,Urbano,-0.24894136548334664,-0.3666193505753843
20572,10,11,160108,1,1,105,2,43,10,3,0,2,1858.8671875,0,1,1,Duradero,Urbano,0.9120197541620318,1.1365700246233648
20572,21,11,160108,1,8,0,1,43,6,2,0,2,1687.5413411458333,1,0,1,Precario,Urbano,0.7439781968497393,-0.7424166943750715
20572,32,12,160108,1,1,42,1,64,7,4,1,2,652.6119384765625,0,0,1,Duradero,Urbano,-0.27111177488350263,0.009177993224302976
20572,32,22,160108,8,9,69,1,36,5,3,1,2,353.25,1,0,0,Precario,Urbano,-0.5647349929333739,0.4923460066810437
18567,64,11,160108,1,1,162,1,47,10,5,1,2,789.3891927083333,1,0,1,Duradero,Urbano,-0.1369565187145485,2.156591386365373
18643,127,11,160108,1,1,174,1,52,7,2,0,2,1631.4518229166667,1,0,1,Duradero,Urbano,0.688963905703959,2.37133272567948
18565,5,11,160108,1,1,68,1,37,10,3,1,2,2060.0145399305557,1,0,1,Duradero,Urbano,1.1093111440542553,0.4744508950715348
18643,160,11,160108,1,1,111,1,54,10,6,0,2,1500.521484375,0,0,1,Duradero,Urbano,0.5605434807875391,1.2439406942804183
18635,99,11,160108,1,1,208,1,58,10,5,1,2,761.0391276041667,1,0,1,Duradero,Urbano,-0.16476311761008744,2.9797665204027832
18596,41,11,160108,1,1,29,1,51,6,2,1,2,1311.816162109375,1,0,1,Duradero,Urbano,0.3754556093342053,-0.22345845769931294
18596,57,11,160108,1,1,13,2,82,6,1,1,2,878.3505045572916,1,1,1,Duradero,Urbano,-0.04970058096922841,-0.5097802434514557
18596,77,11,160108,1,1,56,1,62,6,2,1,2,848.3319498697916,1,0,1,Duradero,Urbano,-0.07914368476994713,0.2597095557574278
18596,88,11,160108,1,1,230,2,47,10,3,0,2,1918.726779513889,0,1,1,Duradero,Urbano,0.9707318473817466,3.3734589758119795
18596,105,12,160108,1,1,132,2,58,6,6,1,2,677.2985568576389,1,1,1,Duradero,Urbano,-0.24689839502396427,1.6197380380801054
18596,105,22,160108,8,9,55,2,62,6,1,1,2,1060.2957356770833,1,1,1,Precario,Urbano,0.12875678920311032,0.2418144441479189
18596,152,11,160108,1,1,146,1,50,9,3,0,2,2714.303168402778,1,0,1,Duradero,Urbano,1.7510571642835153,1.8702696006132304
18635,6,11,160108,1,1,37,2,28,4,1,0,2,1305.80517578125,1,1,0,Duradero,Urbano,0.3695598526515099,-0.08029756482324162
18635,159,11,160108,1,1,11,1,62,6,1,0,2,1554.5068359375,1,0,1,Duradero,Urbano,0.6134939418047334,-0.5455704666704735
18754,49,11,160108,1,7,0,2,71,5,3,1,7,291.270263671875,1,1,0,Precario,Rural,-0.6255265876402989,-0.7424166943750715
18754,50,11,160108,1,7,0,1,63,5,3,1,7,970.6235894097222,1,0,0,Precario,Rural,0.04080364362136925,-0.7424166943750715
18754,51,11,160108,1,7,0,2,61,6,4,1,7,478.5413818359375,1,1,1,Precario,Rural,-0.4418454268255456,-0.7424166943750715
18754,52,11,160108,1,7,0,1,81,3,2,1,7,823.03662109375,1,0,0,Precario,Rural,-0.10395410614364607,-0.7424166943750715
18762,94,11,160108,1,7,32,1,62,5,2,1,8,121.06900024414084,1,0,0,Precario,Rural,-0.79246512010079,-0.1697731228707862
18762,96,11,160108,1,8,0,1,70,3,1,1,8,282.5509033203125,1,0,0,Precario,Rural,-0.6340787992500679,-0.7424166943750715
18762,97,11,160108,1,7,30,2,29,6,4,1,8,1344.9142252604167,1,1,1,Precario,Rural,0.4079191879143113,-0.20556334608980403
18762,99,11,160108,1,7,27,1,36,5,2,1,8,528.6680094401041,1,0,0,Precario,Rural,-0.3926797186462634,-0.25924868091833075
18754,204,11,160108,1,1,0,1,58,4,4,1,7,332.1466471354167,1,0,0,Duradero,Rural,-0.585433797902617,-0.7424166943750715
18754,205,11,160108,1,7,0,2,29,5,3,1,7,106.72132703993056,1,1,0,Precario,Rural,-0.8065377507070284,-0.7424166943750715
18754,207,11,160108,1,7,0,1,46,6,4,1,7,285.81728108723956,1,0,1,Precario,Rural,-0.6308750374219197,-0.7424166943750715
18754,208,11,160108,1,7,0,1,43,5,5,1,7,304.9511393229167,1,0,0,Precario,Rural,-0.6121079721849026,-0.7424166943750715
18719,45,11,160110,1,9,0,1,63,6,7,1,7,128.81231398809524,1,0,1,Precario,Rural,-0.784870244441446,-0.7424166943750715
18719,46,11,160110,5,7,0,2,49,4,2,1,7,274.2194417317708,1,1,0,Precario,Rural,-0.642250548053993,-0.7424166943750715
18719,47,11,160110,1,9,0,1,32,3,6,1,7,415.1356608072917,1,0,0,Precario,Rural,-0.5040356703346113,-0.7424166943750715
18719,48,11,160110,5,7,0,1,41,6,8,1,7,280.46946207682294,1,0,1,Precario,Rural,-0.6361203395982006,-0.7424166943750715
18719,163,11,160110,1,7,18,1,64,6,8,1,7,174.0972696940104,1,0,1,Precario,Rural,-0.7404533940853754,-0.420304685403911
18719,164,11,160110,1,7,12,1,67,6,9,1,7,150.60915798611111,1,0,1,Precario,Rural,-0.7634912424527562,-0.5276753550609645
18719,165,11,160110,1,8,16,1,44,6,9,1,7,245.92339409722223,1,0,1,Precario,Rural,-0.6700041649861571,-0.45609490862292884
18719,166,11,160110,1,7,18,2,41,6,5,1,7,104.90651041666668,1,1,1,Precario,Rural,-0.8083177775862131,-0.420304685403911
18608,41,11,160112,1,7,15,1,71,3,1,1,2,634.5833333333334,1,0,0,Precario,Urbano,-0.2887947745528806,-0.4739900202324378
18579,9,12,160112,1,9,0,1,58,6,4,1,2,713.8113606770834,1,0,1,Precario,Urbano,-0.21108553580729977,-0.7424166943750715
18579,9,22,160112,8,9,0,1,42,6,6,1,2,681.0543619791666,1,0,1,Precario,Urbano,-0.24321458808523586,-0.7424166943750715
18603,13,11,160112,1,7,41,1,49,9,8,1,2,581.6848958333334,1,0,1,Precario,Urbano,-0.34067915747611593,-0.008717118385205941
18603,26,11,160112,1,7,57,1,53,5,11,1,2,1028.864228219697,1,0,0,Precario,Urbano,0.09792781871086174,0.27760466736693673
18603,39,11,160112,1,7,77,2,40,6,3,0,2,767.2424045138888,1,1,1,Precario,Urbano,-0.15867875652545452,0.635506899557115
18603,52,11,160112,1,1,52,1,47,10,4,1,2,820.3390299479166,1,0,1,Duradero,Urbano,-0.10659998489915275,0.18812910931939214
18603,103,11,160112,1,7,14,1,55,6,5,1,2,115.4302001953125,1,0,1,Precario,Urbano,-0.7979958252555682,-0.4918851318419467
18603,115,11,160112,1,7,21,1,50,3,2,0,2,639.0836588541666,0,0,0,Precario,Urbano,-0.28438071955168853,-0.3666193505753843
18589,81,11,160112,1,1,52,2,39,6,2,0,2,1029.0928548177083,1,1,1,Duradero,Urbano,0.09815206257359686,0.18812910931939214
18579,57,11,160112,1,7,35,1,45,6,6,1,2,545.4900173611111,1,0,1,Precario,Urbano,-0.37618018592355823,-0.11608778804225944
18579,89,11,160112,1,9,12,1,40,6,1,1,2,788.4166666666666,1,0,1,Precario,Urbano,-0.13791040158771756,-0.5276753550609645
18579,105,11,160112,1,1,132,1,70,6,7,1,2,215.44047619047618,1,0,1,Duradero,Urbano,-0.6999027302375628,1.6197380380801054
18594,96,11,160112,1,7,12,2,65,5,2,1,2,179.85355631510416,1,1,0,Precario,Urbano,-0.73480745455711,-0.5276753550609645
18594,54,11,160112,1,8,40,2,57,7,4,1,2,305.58154296875,1,1,1,Precario,Urbano,-0.6114896532760196,-0.026612229994714857
18594,75,11,160112,1,1,42,1,63,8,2,1,2,1070.12939453125,1,0,1,Duradero,Urbano,0.13840193839161047,0.009177993224302976
18594,115,11,160112,1,8,0,1,44,5,1,1,2,58.699701944987,1,0,0,Precario,Urbano,-0.8536388089381358,-0.7424166943750715
18579,73,11,160112,1,1,18,2,67,6,2,1,2,771.78466796875,1,1,1,Duradero,Urbano,-0.1542235675337147,-0.420304685403911
18630,11,11,160112,1,1,7,1,57,4,1,0,2,156.86785888671918,1,0,0,Duradero,Urbano,-0.7573525198462681,-0.6171509131085091
18568,55,11,160112,1,1,0,2,78,6,4,1,2,1881.28369140625,1,1,1,Duradero,Urbano,0.9340065372777349,-0.7424166943750715
18568,103,11,160112,1,1,78,2,74,5,2,0,2,1548.9459635416667,1,1,0,Duradero,Urbano,0.60803967044232,0.653402011166624
18630,75,11,160112,1,1,45,2,40,8,1,0,2,4620.940104166667,0,1,1,Duradero,Urbano,3.6211441752799685,0.06286332805282972
18638,67,11,160112,1,8,20,1,66,6,8,1,2,358.9974365234375,1,0,1,Precario,Urbano,-0.5590977338478098,-0.3845144621848932
18589,97,11,160112,1,1,42,1,76,11,2,0,2,3848.8251953125,1,0,1,Duradero,Urbano,2.8638305855973134,0.009177993224302976
18646,11,11,160112,1,7,37,2,44,6,3,1,2,923.1879340277778,0,1,1,Precario,Urbano,-0.0057226778423116005,-0.08029756482324162
18652,15,11,160112,1,8,79,2,46,10,6,1,2,955.6482204861112,1,1,1,Precario,Urbano,0.026115350122164278,0.671297122776133
18646,25,11,160112,1,7,8,1,33,9,2,0,2,474.1329345703125,1,0,1,Precario,Urbano,-0.4461693648629702,-0.5992558014990002
18646,54,11,160112,1,1,25,2,44,5,7,1,2,389.99609375,1,1,0,Duradero,Urbano,-0.5286933159167682,-0.2950389041373486
18646,69,11,160112,1,9,9,1,75,9,7,1,2,530.5393415178571,1,0,1,Precario,Urbano,-0.3908442597048028,-0.5813606898894913
18646,98,11,160112,1,8,65,2,71,5,2,1,2,774.378173828125,0,1,0,Precario,Urbano,-0.15167977876639113,0.4207655602430081
18589,65,11,160112,1,1,184,1,42,10,6,1,2,1284.7545572916667,0,0,1,Duradero,Urbano,0.34891277114774194,2.550283841774569
18652,73,11,160112,1,1,39,1,78,6,3,1,2,265.11111111111114,1,0,1,Duradero,Urbano,-0.6511842734350827,-0.044507341604223774
18652,94,11,160112,1,8,23,2,43,9,7,1,2,394.14732142857144,1,1,1,Precario,Urbano,-0.5246216666080994,-0.33082912735636644
18652,49,11,160112,1,1,176,2,58,10,2,0,2,4063.3665364583335,0,1,1,Duradero,Urbano,3.0742592035857923,2.4071229488984978
18652,35,11,160112,1,1,116,1,60,10,5,1,2,1171.31484375,0,0,1,Duradero,Urbano,0.23764767875067505,1.333416252327963
18652,138,11,160112,1,1,72,2,49,9,2,1,2,1344.0791015625,0,1,1,Duradero,Urbano,0.4071000734039634,0.5460313415095704
18614,51,11,160112,1,1,79,1,29,11,1,0,2,8083.38671875,1,0,1,Duradero,Urbano,7.017216242669511,0.671297122776133
18614,33,11,160112,1,1,48,1,39,11,2,1,2,2147.9977213541665,1,0,1,Duradero,Urbano,1.1956077019778635,0.11654866288135649
18614,68,11,160112,1,1,63,1,37,11,3,0,2,2271.430121527778,0,0,1,Duradero,Urbano,1.316673922804172,0.3849753370239902
18614,86,11,160112,1,1,55,2,43,8,3,0,2,2564.642144097222,0,1,1,Duradero,Urbano,1.6042651178501386,0.2418144441479189
18614,122,11,160112,1,8,150,2,56,6,2,0,2,692.710693359375,0,1,1,Precario,Urbano,-0.23178170671117151,1.941850047051266
18594,1,11,160112,1,7,71,2,67,6,11,1,2,1228.3167613636363,1,1,1,Precario,Urbano,0.29355687873081854,0.5281362299000616
18638,4,11,160112,1,9,7,1,51,6,2,1,2,252.542724609375,1,0,1,Precario,Urbano,-0.6635117259800335,-0.6171509131085091
18638,15,11,160112,1,1,19,2,72,8,2,1,2,1071.9456380208333,1,1,1,Duradero,Urbano,0.14018336478431576,-0.4024095737944021
18579,25,11,160112,1,1,50,2,39,7,6,1,2,1041.7651909722222,1,1,1,Duradero,Urbano,0.11058147207312621,0.15233888610037433
18582,38,11,160112,1,1,195,2,41,8,4,0,2,1538.30322265625,0,1,1,Duradero,Urbano,0.5976009491955585,2.747130069479167
18582,44,11,160112,1,1,92,2,44,10,4,0,2,1391.60009765625,1,1,1,Duradero,Urbano,0.45371009961166936,0.9039335736997488
18589,122,11,160112,1,1,68,2,48,8,2,1,2,244.31658935546875,0,1,1,Duradero,Urbano,-0.6715801675382931,0.4744508950715348
18608,8,11,160112,1,1,102,1,65,9,1,0,2,1743.6666666666667,1,0,1,Duradero,Urbano,0.7990276088671389,1.082884689794838
18608,31,11,160112,1,1,52,2,55,6,2,1,2,1093.375,1,1,1,Duradero,Urbano,0.1612019293256164,0.18812910931939214
18614,104,11,160112,1,7,0,1,71,4,1,0,2,984.937255859375,1,0,0,Precario,Urbano,0.05484291937708989,-0.7424166943750715
18646,40,11,160112,1,9,37,1,53,6,5,1,2,426.3927408854167,1,0,1,Precario,Urbano,-0.4929943866790977,-0.08029756482324162
18600,27,11,160112,1,1,142,2,60,10,4,0,2,3335.4798177083335,0,1,1,Duradero,Urbano,2.360325956684836,1.7986891541751946
18623,22,11,160112,1,1,176,2,52,8,5,1,2,1250.7953125,1,1,1,Duradero,Urbano,0.31560451964116903,2.4071229488984978
18623,73,11,160112,1,1,0,1,51,5,1,1,2,1108.4180501302083,1,0,0,Duradero,Urbano,0.1759566065935253,-0.7424166943750715
18623,99,11,160112,1,1,60,1,61,6,5,1,2,1727.2703125,1,0,1,Duradero,Urbano,0.7829455701844591,0.3312900021954635
18623,124,11,160112,1,9,68,1,78,9,3,1,2,605.8324652777777,1,0,1,Precario,Urbano,-0.31699449307140704,0.4744508950715348
18623,175,11,160112,1,9,21,1,88,6,2,1,2,455.2267252604167,0,0,1,Precario,Urbano,-0.46471314516766205,-0.3666193505753843
18608,74,11,160112,1,9,65,2,73,6,2,1,2,1102.219482421875,0,1,1,Precario,Urbano,0.16987686443564468,0.4207655602430081
18600,60,11,160112,1,1,234,1,80,10,6,0,2,2278.5125868055557,1,0,1,Duradero,Urbano,1.3236206183566208,3.445039422250015
18600,43,11,160112,1,1,120,2,46,11,5,0,2,2430.1125,0,1,1,Duradero,Urbano,1.4723143854893417,1.4049966987659985
18600,110,11,160112,1,1,151,1,73,11,7,1,2,1179.3966703869048,0,0,1,Duradero,Urbano,0.24557457806501448,1.959745158660775
18623,150,11,160112,1,1,189,1,67,11,8,0,2,1392.1422526041667,1,0,1,Duradero,Urbano,0.4542418615360445,2.639759399822114
18600,143,11,160112,1,1,50,2,40,5,2,1,2,922.30322265625,1,1,0,Duradero,Urbano,-0.006590429438507435,0.15233888610037433
18600,94,11,160112,1,1,55,1,44,8,4,1,2,1187.5161946614583,1,0,1,Duradero,Urbano,0.2535384523593249,0.2418144441479189
18600,160,11,160112,1,1,124,1,52,6,6,1,2,631.1692165798611,1,0,1,Duradero,Urbano,-0.292143443234858,1.4765771452040342
18600,177,11,160112,1,1,146,1,50,11,3,1,2,2200.6048177083335,0,0,1,Duradero,Urbano,1.2472063287183819,1.8702696006132304
18568,59,11,160112,1,1,235,1,59,10,6,0,2,1762.875,0,0,1,Duradero,Urbano,0.817867721526115,3.462934533859524
18568,64,11,160112,1,1,44,1,75,6,1,0,2,1393.06689453125,0,0,1,Duradero,Urbano,0.4551487782254395,0.04496821644332081
18582,13,11,160112,1,1,52,1,29,9,4,0,2,605.8831380208334,1,0,1,Duradero,Urbano,-0.316944791716722,0.18812910931939214
18582,24,11,160112,1,1,58,1,53,11,2,0,2,3854.4114583333335,0,0,1,Duradero,Urbano,2.869309760850512,0.29549977897644564
18582,32,11,160112,1,1,204,1,33,99,3,0,2,837.5723198784722,0,0,0,Duradero,Urbano,-0.08969705437716749,2.9081860739647474
18589,7,11,160112,1,1,58,2,48,8,3,1,2,1339.603515625,0,1,1,Duradero,Urbano,0.40271028373225337,0.29549977897644564
18589,22,11,160112,1,1,123,2,54,10,4,0,2,1420.6642252604167,1,1,1,Duradero,Urbano,0.4822170725434192,1.4586820335945252
18589,49,11,160112,1,1,284,1,72,10,8,1,2,1545.1979166666667,1,0,1,Duradero,Urbano,0.6043634730257756,4.339795002725461
18589,136,11,160112,1,1,108,1,58,9,5,1,2,1074.2005208333335,1,0,1,Duradero,Urbano,0.14239502185435274,1.1902553594518914
18568,3,11,160112,2,1,146,1,44,99,4,1,2,507.2710367838542,0,0,0,Duradero,Urbano,-0.4136665147627813,1.8702696006132304
18568,10,12,160112,1,1,38,1,40,6,4,0,2,1403.7351888020833,1,0,1,Duradero,Urbano,0.46561256300331066,-0.062402453213732695
18568,10,22,160112,8,9,29,1,36,6,1,0,2,1493.2736002604167,1,0,1,Precario,Urbano,0.5534345374508995,-0.22345845769931294
18568,126,11,160112,1,1,116,2,54,10,2,0,2,1772.7747395833333,0,1,1,Duradero,Urbano,0.8275776846867844,1.333416252327963
18608,52,11,160112,1,7,0,1,67,6,5,1,2,777.9728515625,1,0,1,Precario,Urbano,-0.14815401042860352,-0.7424166943750715
18734,9,11,160112,1,7,0,2,46,5,5,1,8,168.17333984375,1,1,0,Precario,Rural,-0.7462637631489473,-0.7424166943750715
18734,10,11,160112,5,8,0,1,34,4,6,1,8,72.97353108723958,1,0,0,Precario,Rural,-0.8396386068150113,-0.7424166943750715
18734,11,11,160112,1,7,0,1,39,6,5,1,8,156.96136067708332,1,0,1,Precario,Rural,-0.7572608104702537,-0.7424166943750715
18734,12,11,160112,1,7,0,1,73,6,5,1,8,142.69573567708332,1,0,1,Precario,Rural,-0.771252965723219,-0.7424166943750715
20559,34,11,160112,1,8,8,1,55,6,1,1,7,1199.577880859375,1,0,1,Precario,Rural,0.26536891796414763,-0.5992558014990002
20559,33,11,160112,1,8,12,1,40,8,3,0,7,1701.8187934027776,1,0,1,Precario,Rural,0.7579819526330271,-0.5276753550609645
20559,35,11,160112,1,7,0,2,39,6,5,1,7,895.190625,1,1,1,Precario,Rural,-0.03318328293896273,-0.7424166943750715
20559,36,11,160112,1,7,0,1,48,4,5,1,7,190.7009765625,1,0,0,Precario,Rural,-0.7241679776189651,-0.7424166943750715
20559,125,11,160112,1,7,13,1,40,6,3,1,7,168.62623426649307,1,0,1,Precario,Rural,-0.7458195506397707,-0.5097802434514557
20559,126,11,160112,1,7,11,1,33,5,4,1,7,369.7419840494792,1,0,0,Precario,Rural,-0.5485591575774228,-0.5455704666704735
20559,128,11,160112,1,7,0,1,47,6,6,1,7,800.9573025173612,1,0,1,Precario,Rural,-0.12561016771827122,-0.7424166943750715
20559,127,11,160112,1,1,0,1,31,6,4,1,7,546.3216145833334,1,0,1,Duradero,Rural,-0.3753645302869304,-0.7424166943750715
18734,54,11,160112,5,9,0,1,33,5,5,1,8,63.18628743489584,1,0,0,Precario,Rural,-0.8492382305736754,-0.7424166943750715
18734,55,11,160112,1,7,11,1,54,5,6,1,8,549.2306857638889,1,0,0,Precario,Rural,-0.37251122553510496,-0.5455704666704735
18734,56,11,160112,1,7,11,1,36,5,6,1,8,152.76178656684027,1,0,0,Precario,Rural,-0.7613798794172402,-0.5455704666704735
18734,57,11,160112,1,7,9,1,45,5,6,1,8,156.2781982421875,1,0,0,Precario,Rural,-0.7579308767906607,-0.5813606898894913
18602,54,11,160113,1,1,59,1,64,9,7,1,2,1108.4871651785713,1,0,1,Duradero,Urbano,0.176024396717478,0.31339489058595454
18609,86,11,160113,1,1,67,1,39,9,5,1,2,798.4407552083333,1,0,1,Duradero,Urbano,-0.12807847321833524,0.4565557834620259
18639,33,11,160113,1,7,20,1,31,6,4,1,2,584.8196207682291,1,0,1,Precario,Urbano,-0.3376045247162892,-0.3845144621848932
18639,134,11,160113,1,1,55,2,34,7,7,1,2,940.1899181547618,1,1,1,Duradero,Urbano,0.010953380971319827,0.2418144441479189
18639,13,11,160113,1,9,10,1,25,6,3,1,2,1087.3981119791667,1,0,1,Precario,Urbano,0.15533961729112178,-0.5634655782799823
18645,3,11,160113,1,1,81,2,62,8,3,1,2,1049.7850477430554,1,1,1,Duradero,Urbano,0.11844758947380397,0.7070873459951508
18645,16,11,160113,1,1,50,2,33,6,6,1,2,305.7139485677083,1,1,1,Duradero,Urbano,-0.6113597858711924,0.15233888610037433
18645,51,11,160113,1,1,33,1,69,10,6,1,2,590.2173394097223,0,0,1,Duradero,Urbano,-0.33231027947686953,-0.15187801126127728
18645,76,11,160113,1,1,54,1,50,6,4,0,2,895.3401692708334,1,0,1,Duradero,Urbano,-0.03303660540785612,0.22391933253840998
18570,14,11,160113,1,1,45,1,62,9,4,1,2,580.13134765625,1,0,1,Duradero,Urbano,-0.3422029243833991,0.06286332805282972
18570,91,11,160113,1,8,40,2,37,9,4,1,2,951.171630859375,0,1,1,Precario,Urbano,0.02172457600178002,-0.026612229994714857
18654,80,11,160113,1,1,52,2,45,10,4,1,2,670.6490071614584,1,1,1,Duradero,Urbano,-0.2534204739171965,0.18812910931939214
18617,32,11,160113,1,7,16,1,38,6,5,1,2,919.53828125,1,0,1,Precario,Urbano,-0.00930236736072274,-0.45609490862292884
18570,111,11,160113,1,1,87,1,74,5,2,1,2,861.0027669270834,1,0,0,Duradero,Urbano,-0.06671576524678943,0.8144580156522042
18570,161,11,160113,1,1,99,1,61,8,5,1,2,736.8272135416667,1,0,1,Duradero,Urbano,-0.18851089315682673,1.0291993549663112
18637,122,11,160113,1,1,19,1,62,6,6,1,2,648.7129991319445,1,0,1,Duradero,Urbano,-0.27493597218518345,-0.4024095737944021
18591,44,11,160113,1,9,16,1,64,8,5,1,2,658.0529296875,0,0,1,Precario,Urbano,-0.26577508660286603,-0.45609490862292884
18591,63,11,160113,1,7,9,2,58,10,3,1,2,1594.7911241319443,0,1,1,Precario,Urbano,0.6530059866448199,-0.5813606898894913
18591,87,11,160113,1,1,194,2,47,8,3,0,2,1078.388671875,1,1,1,Duradero,Urbano,0.14650288671115824,2.729234957869658
18591,110,11,160113,1,1,0,1,24,9,1,1,2,1799.1695963541667,0,0,1,Duradero,Urbano,0.8534665562796717,-0.7424166943750715
18591,157,11,160113,1,1,79,2,45,6,4,1,2,926.254150390625,0,1,1,Duradero,Urbano,-0.002715240356176919,0.671297122776133
18591,177,11,160113,1,1,60,1,44,10,4,1,2,1399.5989583333333,1,0,1,Duradero,Urbano,0.4615556234103524,0.3312900021954635
18637,100,11,160113,1,1,37,2,51,11,4,0,2,1487.4034830729167,0,1,1,Duradero,Urbano,0.5476769494699594,-0.08029756482324162
18654,114,11,160113,1,8,0,2,31,5,3,1,2,443.892333984375,1,1,0,Precario,Urbano,-0.4758302579778074,-0.7424166943750715
18620,105,11,160113,1,1,80,2,53,10,2,0,2,2724.4830729166665,0,1,1,Duradero,Urbano,1.7610419216578814,0.6891922343856418
18654,14,11,160113,1,8,23,2,47,6,4,1,2,1229.2925618489583,1,1,1,Precario,Urbano,0.29451397327708234,-0.33082912735636644
18570,38,11,160113,1,8,51,1,45,6,7,1,2,692.4845610119047,1,0,1,Precario,Urbano,-0.23200350413774917,0.17023399770988323
18570,56,11,160113,1,8,50,1,51,6,7,1,2,520.0480375744048,1,0,1,Precario,Urbano,-0.4011344470315292,0.15233888610037433
18629,38,11,160113,1,1,13,2,67,9,3,1,2,889.7932942708334,1,1,1,Duradero,Urbano,-0.03847714770227306,-0.5097802434514557
18629,77,11,160113,1,1,120,1,46,7,5,1,2,1568.2684895833333,1,0,1,Duradero,Urbano,0.6269917867536953,1.4049966987659985
18629,96,11,160113,1,7,195,1,45,10,5,1,2,1927.9356770833333,0,0,1,Precario,Urbano,0.9797642118593155,2.747130069479167
18629,115,11,160113,1,7,38,1,60,4,2,1,2,828.595458984375,0,0,0,Precario,Urbano,-0.0985018302853019,-0.062402453213732695
18629,154,11,160113,1,1,25,2,56,8,3,1,2,875.7038845486112,1,1,1,Duradero,Urbano,-0.052296465696119857,-0.2950389041373486
18620,31,11,160113,1,1,72,1,59,7,4,1,2,603.9312744140625,0,0,1,Duradero,Urbano,-0.318859238410684,0.5460313415095704
18620,77,11,160113,1,1,150,1,40,10,5,0,2,520.4921223958333,1,0,1,Duradero,Urbano,-0.40069887524502046,1.941850047051266
18607,83,11,160113,1,5,12,2,77,6,5,1,2,517.91689453125,1,1,1,Precario,Urbano,-0.4032247364037858,-0.5276753550609645
18654,97,11,160113,1,1,32,1,54,9,4,1,2,392.5847981770833,1,0,1,Duradero,Urbano,-0.5261542365390481,-0.1697731228707862
18648,66,11,160113,1,7,28,1,40,6,4,0,2,614.8037516276041,1,0,1,Precario,Urbano,-0.3081951848444223,-0.24135356930882187
18569,15,11,160113,1,1,0,1,79,4,1,0,2,488.4722086588542,1,0,0,Duradero,Urbano,-0.4321049723626979,-0.7424166943750715
18569,33,11,160113,1,1,29,2,57,3,2,1,2,842.9830729166666,1,1,0,Duradero,Urbano,-0.08439002460834416,-0.22345845769931294
18569,66,11,160113,1,1,76,2,44,10,3,1,2,1950.08203125,1,1,1,Duradero,Urbano,1.0014860239626866,0.6176117879476062
18569,116,11,160113,1,1,130,2,71,6,4,1,2,678.6078287760416,1,1,1,Duradero,Urbano,-0.24561422163859642,1.5839478148610877
18624,55,11,160113,1,1,146,2,42,10,5,0,2,1825.2920572916669,0,1,1,Duradero,Urbano,0.8790882538237347,1.8702696006132304
18624,40,11,160113,1,1,56,1,44,9,4,0,2,684.9349772135416,1,0,1,Duradero,Urbano,-0.2394083636235388,0.2597095557574278
18624,62,11,160113,1,1,45,1,40,6,5,1,2,343.04231770833337,1,0,1,Duradero,Urbano,-0.5747469955899658,0.06286332805282972
18569,130,11,160113,1,1,25,1,47,8,7,1,2,435.76278831845235,1,0,1,Duradero,Urbano,-0.4838039615550191,-0.2950389041373486
18569,83,11,160113,1,1,108,2,53,7,5,1,2,1463.9166666666665,1,1,1,Duradero,Urbano,0.5246403715735024,1.1902553594518914
18609,8,11,160113,1,1,12,1,58,8,2,0,2,2018.85400390625,1,0,1,Duradero,Urbano,1.068939648914901,-0.5276753550609645
18617,84,11,160113,1,1,65,2,52,5,4,0,2,1184.1551920572917,1,1,0,Duradero,Urbano,0.2502418796369157,0.4207655602430081
18622,22,11,160113,1,1,61,2,66,10,7,1,2,890.5492931547618,1,1,1,Duradero,Urbano,-0.03773564119589881,0.3491851138049724
18577,93,11,160113,1,1,117,2,29,10,2,1,2,1558.8040364583333,0,1,1,Duradero,Urbano,0.6177087656796509,1.3513113639374719
18617,15,11,160113,1,1,253,1,40,10,5,0,2,2045.43125,1,0,1,Duradero,Urbano,1.0950074134565888,3.7850465428306843
18617,50,11,160113,1,1,84,1,29,9,4,0,2,668.9867757161459,0,0,1,Duradero,Urbano,-0.2550508406518593,0.7607726808236774
18617,102,11,160113,1,1,79,1,43,10,6,1,2,1092.1419270833333,1,0,1,Duradero,Urbano,0.1599924942193222,0.671297122776133
18655,27,11,160113,1,9,66,1,37,6,4,1,2,1137.8421223958333,1,0,1,Precario,Urbano,0.2048166241052077,0.438660671852517
18655,39,11,160113,1,7,15,1,60,4,1,1,2,1334.1666666666667,1,0,0,Precario,Urbano,0.39737765829790184,-0.4739900202324378
18655,49,11,160113,1,9,30,2,58,5,3,1,2,1351.919704861111,1,1,0,Precario,Urbano,0.41479037359277937,-0.20556334608980403
18655,57,11,160113,1,7,15,2,36,6,4,1,2,249.38468424479166,1,1,1,Precario,Urbano,-0.666609227216494,-0.4739900202324378
18586,2,11,160113,1,9,8,2,45,5,4,1,2,723.48388671875,1,1,0,Precario,Urbano,-0.20159843054108473,-0.5992558014990002
